"lon","lat","PrimLand","pasture","cropland","urban","Hmpop","Dep"
88.5,57.5,0.58,0,0.01,0,1.2,0
89.5,57.5,0.54,0,0.02,0,1.22,0
90.5,57.5,0.55,0,0.03,0,1.3,0
91.5,57.5,0.54,0,0.01,0,1.47,0
92.5,57.5,0.49,0.01,0.06,0,2.54,0
93.5,57.5,0.51,0.01,0.04,0,3.17,0
94.5,57.5,0.56,0,0.01,0,2.05,0
95.5,57.5,0.65,0,0,0,2.14,0
96.5,57.5,0.66,0,0,0,2.28,0
97.5,57.5,0.53,0,0.01,0,1.43,0
98.5,57.5,0.57,0,0,0,1.22,0
99.5,57.5,0.78,0,0,0,1.81,0
100.5,57.5,0.81,0,0,0,1.53,0
101.5,57.5,0.69,0,0,0,0.74,0
102.5,57.5,0.47,0,0,0,1.27,0
103.5,57.5,0.45,0.01,0,0,2.9,0
104.5,57.5,0.52,0,0,0,1.84,0
105.5,57.5,0.65,0,0,0,0.45,0
106.5,57.5,0.54,0,0,0,0.55,0
107.5,57.5,0.57,0,0,0,0.66,0
108.5,57.5,0.58,0,0,0,0.74,0
109.5,57.5,0.5,0.01,0.01,0,0.69,0
110.5,57.5,0.52,0.01,0,0,0.62,0
111.5,57.5,0.5,0,0,0,0.38,0
112.5,57.5,0.51,0.01,0,0,0.37,0
113.5,57.5,0.53,0,0,0,0.25,0
114.5,57.5,0.52,0,0,0,3.17,0
115.5,57.5,0.52,0,0,0,0.17,0
116.5,57.5,0.65,0,0,0,0.17,0
117.5,57.5,0.99,0,0,0,0.25,0
118.5,57.5,0.76,0,0,0,0.3,0
119.5,57.5,0.82,0,0,0,0.22,0
120.5,57.5,0.53,0,0,0,0.16,0
121.5,57.5,0.64,0,0,0,0.15,0
122.5,57.5,0.57,0,0,0,0.35,0
123.5,57.5,0.61,0,0,0,0.91,0
124.5,57.5,0.68,0,0,0,0.8,0
125.5,57.5,0.62,0,0,0,0.72,0
126.5,57.5,0.66,0,0,0,0.61,0
127.5,57.5,0.92,0,0,0,0.39,0
128.5,57.5,0.8,0,0,0,0.34,0
129.5,57.5,0.92,0,0,0,0.35,0
130.5,57.5,0.92,0,0,0,0.3,0
131.5,57.5,0.82,0,0,0,0.22,0
132.5,57.5,0.96,0,0,0,0.02,0
133.5,57.5,0.72,0,0.02,0,0.02,0
134.5,57.5,0.69,0,0,0,0.02,0
135.5,57.5,0.67,0,0,0,0.02,0
136.5,57.5,0.63,0,0,0,0.02,0
137.5,57.5,0.96,0,0,0,0.02,0
138.5,57.5,0.72,0.01,0,0,0.02,0
139.5,57.5,0.33,0,0,0,0.03,0
140.5,57.5,0.1,0,0,0,0.03,0
156.5,57.5,0.1,0,0,0,0.15,0
157.5,57.5,0.6,0,0,0,0.15,0
158.5,57.5,0.71,0,0,0,0.15,0
159.5,57.5,0.82,0,0,0,0.15,0
160.5,57.5,0.96,0,0,0,0.33,0
161.5,57.5,0.64,0,0,0,0.3,0
162.5,57.5,0.57,0,0,0,0.29,0
163.5,57.5,0.08,0,0,0,0.17,0
-77.5,57.5,0.01,0,0,0,0,1
-141.5,59.5,0.05,0,0,0,0.13,0
-140.5,59.5,0.07,0,0,0,0.12,0
-166.5,61.5,0.02,0,0,0,0.15,0
-165.5,61.5,0.64,0,0,0,0.15,0
-164.5,61.5,0.88,0.02,0,0,0.15,0
-163.5,61.5,0.84,0.03,0,0,0.15,0
-162.5,61.5,0.87,0.02,0,0,0.15,0
-161.5,61.5,0.88,0.02,0,0,0.15,0
-160.5,61.5,0.88,0.01,0,0,0.09,0
-159.5,61.5,0.96,0,0,0,0.04,0
-158.5,61.5,1,0,0,0,0.04,0
-157.5,61.5,0.98,0,0,0,0.04,0
-156.5,61.5,0.96,0,0,0,0.04,0
-155.5,61.5,0.98,0,0,0,0.04,0
-154.5,61.5,0.97,0,0,0,0.03,0
-153.5,61.5,0.84,0,0,0,0,0
-152.5,61.5,0.64,0,0,0,0.01,0
-151.5,61.5,0.96,0,0,0,0.01,0
-150.5,61.5,0.71,0,0,0,3.57,0
-149.5,61.5,0.84,0,0,0.04,60.28,0
-148.5,61.5,0.7,0,0,0,1.71,0
-147.5,61.5,0.52,0,0,0,0.41,0
-146.5,61.5,0.59,0,0,0,0.21,0
-145.5,61.5,0.87,0,0,0,0.13,0
-144.5,61.5,0.91,0,0,0,0.07,0
-143.5,61.5,0.68,0,0,0,0.06,0
-142.5,61.5,0.67,0,0,0,0.06,0
-141.5,61.5,0.55,0,0,0,0.06,0
-140.5,61.5,0.63,0,0,0,0,0
-139.5,61.5,0.91,0,0,0,0.01,0
-138.5,61.5,0.91,0,0,0,0.02,0
-137.5,61.5,0.97,0,0,0,0,0
-136.5,61.5,0.99,0,0,0,0,0
-135.5,61.5,0.96,0,0,0,0.05,0
-134.5,61.5,1,0,0,0,0.02,0
-133.5,61.5,0.99,0,0,0,0,0
-132.5,61.5,0.93,0,0,0,0.06,0
-131.5,61.5,0.99,0,0,0,0,0
-130.5,61.5,0.99,0,0,0,0,0
-129.5,61.5,0.98,0,0,0,0,0
-128.5,61.5,1,0,0,0,0,0
-127.5,61.5,1,0,0,0,0,0
-126.5,61.5,1,0,0,0,0,0
-125.5,61.5,1,0,0,0,0,0
-124.5,61.5,1,0,0,0,0,0
-123.5,61.5,0.99,0,0,0,0,0
-122.5,61.5,0.99,0,0,0,0,0
-121.5,61.5,0.91,0,0,0,0.26,0
-120.5,61.5,0.8,0,0,0,0.01,0
-119.5,61.5,0.91,0,0,0,0,0
-118.5,61.5,0.8,0,0,0,0,0
-117.5,61.5,0.84,0,0,0,0.14,0
-116.5,61.5,0.74,0,0,0,0,0
-115.5,61.5,0.38,0,0,0,0,0
-114.5,61.5,0.07,0,0,0,0,0
-113.5,61.5,0.28,0,0,0,0.16,0
-112.5,61.5,0.7,0,0,0,0,0
-111.5,61.5,0.9,0,0,0,0,0
-110.5,61.5,0.8,0,0,0,0,0
-109.5,61.5,0.73,0,0,0,0,0
-108.5,61.5,0.88,0,0,0,0,0
-107.5,61.5,0.86,0,0,0,0,0
-106.5,61.5,0.97,0,0,0,0,0
-105.5,61.5,0.96,0,0,0,0,0
-104.5,61.5,0.97,0,0,0,0,0
-103.5,61.5,0.96,0,0,0,0,0
-102.5,61.5,0.74,0,0,0,0,0
-101.5,61.5,0.68,0,0,0,0,0
-100.5,61.5,0.69,0,0,0,0,0
-99.5,61.5,0.7,0,0,0,0,0
-98.5,61.5,0.79,0,0,0,0,0
-97.5,61.5,0.75,0,0,0,0,0
-96.5,61.5,0.9,0,0,0,0,0
-95.5,61.5,0.9,0,0,0,0,0
-94.5,61.5,0.81,0,0,0,0.39,0
-93.5,61.5,0.22,0,0,0,0.1,0
-164.5,60.5,0.62,0.01,0,0,0.16,0
-163.5,60.5,0.7,0.02,0,0,0.16,0
-162.5,60.5,0.73,0.03,0,0,0.16,0
-161.5,60.5,0.91,0.01,0,0,1.07,0
-160.5,60.5,0.98,0,0,0,0.16,0
-159.5,60.5,0.98,0,0,0,0.08,0
-158.5,60.5,0.91,0.02,0,0,0.05,0
-157.5,60.5,0.95,0.01,0,0,0.05,0
-156.5,60.5,0.97,0,0,0,0.05,0
-155.5,60.5,0.98,0,0,0,0.03,0
-154.5,60.5,0.93,0,0,0,0.03,0
-153.5,60.5,0.72,0,0,0,0.02,0
-152.5,60.5,0.53,0,0,0,0.01,0
-151.5,60.5,0.37,0,0,0,8.09,0
-150.5,60.5,0.82,0,0,0,2.01,0
-149.5,60.5,0.82,0,0,0,1.23,0
-148.5,60.5,0.4,0,0,0,0.69,0
-147.5,60.5,0.1,0,0,0,0.59,0
-146.5,60.5,0.2,0,0,0,0.35,0
-145.5,60.5,0.31,0,0,0,0.15,0
-144.5,60.5,0.53,0,0,0,0.13,0
-143.5,60.5,0.4,0,0,0,0.12,0
-142.5,60.5,0.46,0,0,0,0.1,0
-141.5,60.5,0.17,0,0,0,0.09,0
-140.5,60.5,0.04,0,0,0,0.03,0
-139.5,60.5,0.03,0,0,0,0.04,0
-138.5,60.5,0.46,0,0,0,0,0
-137.5,60.5,0.9,0,0,0,0.1,0
-136.5,60.5,0.96,0,0,0,0.01,0
-135.5,60.5,0.9,0,0,0,2.46,0
-134.5,60.5,0.94,0,0,0,1.08,0
-133.5,60.5,0.98,0,0,0,0.01,0
-132.5,60.5,0.9,0,0,0,0.06,0
-131.5,60.5,0.98,0,0,0,0.01,0
-130.5,60.5,1,0,0,0,0,0
-129.5,60.5,1,0,0,0,0,0
-128.5,60.5,0.92,0,0,0,0.2,0
-127.5,60.5,1,0,0,0,0,0
-126.5,60.5,1,0,0,0,0,0
-125.5,60.5,1,0,0,0,0,0
-124.5,60.5,1,0,0,0,0,0
-123.5,60.5,0.93,0,0,0,0.1,0
-122.5,60.5,0.93,0,0,0,0,0
-121.5,60.5,0.87,0,0,0,0.01,0
-120.5,60.5,0.99,0,0,0,0,0
-119.5,60.5,0.92,0,0,0,0,0
-118.5,60.5,0.88,0,0,0,0,0
-117.5,60.5,0.73,0,0,0,0.01,0
-116.5,60.5,0.81,0,0,0,0.17,0
-115.5,60.5,0.7,0,0,0,0.76,0
-114.5,60.5,0.82,0,0,0,0,0
-113.5,60.5,0.86,0,0,0,0.04,0
-112.5,60.5,0.79,0,0,0,0.36,0
-111.5,60.5,0.88,0,0,0,0.15,0
-110.5,60.5,0.91,0,0,0,0,0
-109.5,60.5,0.93,0,0,0,0,0
-108.5,60.5,0.93,0,0,0,0,0
-107.5,60.5,0.88,0,0,0,0,0
-106.5,60.5,0.93,0,0,0,0,0
-105.5,60.5,0.97,0,0,0,0,0
-104.5,60.5,0.82,0,0,0,0,0
-103.5,60.5,0.82,0,0,0,0,0
-102.5,60.5,0.72,0,0,0,0,0
-101.5,60.5,0.6,0,0,0,0,0
-100.5,60.5,0.7,0,0,0,0,0
-99.5,60.5,0.7,0,0,0,0,0
-98.5,60.5,0.92,0,0,0,0,0
-97.5,60.5,0.89,0,0,0,0,0
-96.5,60.5,0.9,0,0,0,0,0
-95.5,60.5,0.94,0,0,0,0,0
-94.5,60.5,0.27,0,0,0,0,0
-78.5,60.5,0.02,0,0,0,1.55,1
-77.5,60.5,0.56,0,0,0,0.33,1
-76.5,60.5,0.9,0,0,0,0,1
-75.5,60.5,0.85,0,0,0,0,0
-74.5,60.5,0.88,0,0,0,0,0
-73.5,60.5,0.87,0,0,0,0,0
-72.5,60.5,0.99,0,0,0,0,0
-71.5,60.5,0.97,0,0,0,0,0
-70.5,60.5,0.93,0,0,0,0.04,0
-69.5,60.5,0.29,0,0,0,0.06,0
-68.5,60.5,0.09,0,0,0,0,0
-67.5,60.5,0.02,0,0,0,0,1
-64.5,60.5,0.15,0,0,0,0,0
5.5,60.5,0.39,0.02,0.06,0.02,74.2,1
6.5,60.5,0.46,0.01,0.01,0,6.31,1
7.5,60.5,0.49,0,0,0,1.56,0
8.5,60.5,0.54,0,0.01,0,2.96,0
9.5,60.5,0.59,0,0.01,0,6.02,0
10.5,60.5,0.48,0,0.04,0.01,62.57,0
11.5,60.5,0.48,0.01,0.07,0.01,26.66,0
12.5,60.5,0.25,0,0.03,0,6.88,0
13.5,60.5,0,0.01,0.05,0,4.15,0
14.5,60.5,0,0,0.01,0,9.27,0
15.5,60.5,0,0,0.02,0.01,22.5,0
16.5,60.5,0,0.01,0.02,0.01,24.21,0
17.5,60.5,0.56,0.01,0.05,0.01,34.14,0
18.5,60.5,0.22,0,0.02,0,20.31,1
21.5,60.5,0.24,0,0.09,0,18.25,0
22.5,60.5,0.33,0,0.35,0.02,71.06,0
23.5,60.5,0,0.01,0.68,0,24.31,0
24.5,60.5,0,0,0.24,0.04,182.62,0
25.5,60.5,0,0,0.14,0.03,178.42,0
26.5,60.5,0,0,0.11,0.01,44.61,0
27.5,60.5,0.32,0,0.13,0,27.54,0
28.5,60.5,0.32,0.05,0.08,0,34.34,0
29.5,60.5,0.31,0.04,0.08,0,130.16,0
30.5,60.5,0.29,0.02,0.05,0.01,102.12,0
31.5,60.5,0.09,0.01,0.01,0,15.83,0
32.5,60.5,0.27,0.05,0.03,0,6.01,0
33.5,60.5,0.47,0.08,0.02,0,6.27,0
34.5,60.5,0.48,0.06,0.02,0,4.68,0
35.5,60.5,0.46,0.04,0.05,0,2.58,0
36.5,60.5,0.48,0.07,0.03,0,3.17,0
37.5,60.5,0.39,0.04,0.01,0,3.56,0
38.5,60.5,0.46,0.06,0.04,0,3.76,0
39.5,60.5,0.46,0.05,0.02,0,4.12,0
40.5,60.5,0.48,0.06,0.03,0,4.12,0
41.5,60.5,0.48,0.06,0.06,0,3.72,0
42.5,60.5,0.48,0.03,0.02,0,3.99,0
43.5,60.5,0.48,0.05,0.04,0,3.09,0
44.5,60.5,0.48,0.03,0.02,0,2.79,0
45.5,60.5,0.49,0.01,0.01,0,3.22,0
46.5,60.5,0.48,0.02,0.01,0,11.26,0
47.5,60.5,0.49,0.01,0,0,5.47,0
48.5,60.5,0.49,0.01,0,0,3.37,0
49.5,60.5,0.49,0.01,0,0,2.13,0
50.5,60.5,0.49,0.01,0,0,1.63,0
51.5,60.5,0.52,0,0,0,1.32,0
52.5,60.5,0.52,0,0,0,2.05,0
53.5,60.5,0.54,0,0,0,1.7,0
54.5,60.5,0.51,0,0,0,1.47,0
55.5,60.5,0.49,0.01,0,0,1.63,0
56.5,60.5,0.48,0.01,0,0,1.56,0
57.5,60.5,0.52,0.01,0,0,1.57,0
58.5,60.5,0.72,0,0,0,1.69,0
59.5,60.5,0.56,0,0,0,9.59,0
60.5,60.5,0.56,0,0,0,3.44,0
61.5,60.5,0.53,0,0,0,1.38,0
62.5,60.5,0.54,0,0,0,1.1,0
63.5,60.5,0.55,0,0,0,1.7,0
64.5,60.5,0.47,0.01,0.01,0,8.58,0
65.5,60.5,0.52,0,0,0,0.76,0
66.5,60.5,0.53,0,0,0,0.7,0
67.5,60.5,0.52,0,0,0,0.51,0
68.5,60.5,0.52,0,0.01,0,0.51,0
69.5,60.5,0.54,0,0,0,0.52,0
70.5,60.5,0.79,0,0,0,0.94,0
71.5,60.5,0.62,0,0,0,1.2,0
72.5,60.5,0.59,0,0,0,8.29,0
73.5,60.5,0.69,0,0,0,1.16,0
74.5,60.5,0.6,0,0,0,0.83,0
75.5,60.5,0.56,0,0.01,0,0.36,0
76.5,60.5,0.55,0,0,0.01,54.45,0
77.5,60.5,0.54,0,0,0,0.34,0
78.5,60.5,0.62,0.01,0,0,8.37,0
79.5,60.5,0.7,0,0,0,0.34,0
80.5,60.5,0.68,0,0,0,0.34,0
81.5,60.5,0.77,0,0.01,0,0.35,0
82.5,60.5,0.63,0,0.01,0,0.35,0
83.5,60.5,0.53,0,0,0,0.37,0
84.5,60.5,0.59,0,0,0,0.37,0
85.5,60.5,0.56,0,0.01,0,0.38,0
86.5,60.5,0.58,0,0,0,0.38,0
87.5,60.5,0.51,0.01,0.01,0,0.38,0
88.5,60.5,0.51,0.01,0.02,0,0.37,0
89.5,60.5,0.48,0.01,0.01,0,0.3,0
90.5,60.5,0.87,0,0,0,0.31,0
91.5,60.5,0.67,0,0,0,0.31,0
92.5,60.5,0.89,0,0,0,0.38,0
93.5,60.5,0.71,0,0,0,0.39,0
94.5,60.5,0.87,0,0,0,0.39,0
95.5,60.5,0.75,0,0,0,0.13,0
96.5,60.5,0.62,0,0,0,0.06,0
97.5,60.5,0.68,0,0,0,0.06,0
98.5,60.5,0.88,0,0,0,0.06,0
99.5,60.5,0.69,0,0,0,0.11,0
100.5,60.5,0.81,0,0,0,0.05,0
101.5,60.5,0.72,0,0,0,0.05,0
102.5,60.5,0.88,0,0,0,0.05,0
103.5,60.5,0.98,0,0,0,0.05,0
104.5,60.5,1,0,0,0,0.05,0
105.5,60.5,0.79,0,0,0,0.06,0
106.5,60.5,0.88,0,0,0,0.06,0
107.5,60.5,0.91,0,0,0,0.06,0
108.5,60.5,0.79,0,0,0,0.06,0
109.5,60.5,0.79,0,0,0,0.1,0
110.5,60.5,0.63,0,0,0,0.45,0
111.5,60.5,0.82,0,0,0,0.48,0
112.5,60.5,1,0,0,0,0.48,0
113.5,60.5,0.98,0,0,0,0.51,0
114.5,60.5,0.7,0,0,0,0.48,0
115.5,60.5,0.95,0,0,0,0.35,0
116.5,60.5,0.63,0,0,0,0.42,0
117.5,60.5,0.62,0.01,0.01,0,0.24,0
118.5,60.5,0.61,0,0,0,0.15,0
119.5,60.5,0.7,0,0,0,0.15,0
120.5,60.5,0.62,0.01,0.01,0,0.15,0
121.5,60.5,0.96,0,0,0,0.15,0
122.5,60.5,0.79,0,0,0,0.15,0
123.5,60.5,0.98,0,0,0,0.15,0
124.5,60.5,0.98,0,0,0,0.22,0
125.5,60.5,0.76,0,0,0,0.53,0
126.5,60.5,1,0,0,0,0.29,0
127.5,60.5,0.97,0,0,0,0.3,0
128.5,60.5,0.91,0,0,0,0.42,0
129.5,60.5,0.8,0,0,0,0.63,0
130.5,60.5,0.77,0,0.01,0,0.74,0
131.5,60.5,0.67,0,0.01,0,0.46,0
132.5,60.5,0.81,0,0.01,0,0.32,0
133.5,60.5,0.92,0,0.01,0,0.16,0
134.5,60.5,0.63,0,0.01,0,0.16,0
135.5,60.5,0.72,0,0,0,0.16,0
136.5,60.5,1,0,0,0,0.16,0
137.5,60.5,1,0,0,0,0.16,0
138.5,60.5,1,0,0,0,0.12,0
139.5,60.5,0.99,0,0,0,0.1,0
140.5,60.5,0.99,0,0,0,0.1,0
141.5,60.5,1,0,0,0,0.1,0
142.5,60.5,1,0,0,0,0.1,0
143.5,60.5,1,0,0,0,0.1,0
144.5,60.5,1,0,0,0,0.1,0
145.5,60.5,0.9,0,0,0,0.12,0
146.5,60.5,1,0,0,0,0.16,0
147.5,60.5,0.99,0,0,0,0.2,0
148.5,60.5,0.99,0,0,0,0.23,0
149.5,60.5,1,0,0,0,0.27,0
150.5,60.5,0.89,0,0,0,0.52,0
151.5,60.5,0.92,0,0,0,0.66,0
152.5,60.5,1,0,0,0,0.36,0
153.5,60.5,1,0,0,0,0.19,0
154.5,60.5,0.88,0,0,0,0.19,0
155.5,60.5,0.41,0,0,0,0.19,0
159.5,60.5,0,0,0,0,0.06,0
160.5,60.5,0.17,0,0,0,0.06,0
161.5,60.5,0.06,0,0,0,0.16,0
162.5,60.5,0.41,0,0,0,0.17,0
163.5,60.5,0.46,0.01,0,0,0.15,0
164.5,60.5,0.71,0,0,0,0.11,0
165.5,60.5,0.7,0,0,0,0.12,0
166.5,60.5,0.54,0,0,0,0.12,0
167.5,60.5,0.48,0,0,0,0.12,0
168.5,60.5,0.42,0,0,0,0.12,0
169.5,60.5,0.39,0,0,0,0.12,0
170.5,60.5,0.64,0,0,0,0.12,0
171.5,60.5,0.29,0,0,0,0.12,0
172.5,60.5,0.02,0,0,0,0.12,0
5.5,59.5,0.21,0.02,0.07,0,58.26,1
6.5,59.5,0.47,0.01,0.04,0,5.17,0
7.5,59.5,0.74,0,0.01,0,1.36,0
8.5,59.5,0.51,0.01,0.08,0,3.57,0
9.5,59.5,0.51,0,0.05,0.01,31.54,0
10.5,59.5,0.3,0.01,0.13,0.07,217.76,0
11.5,59.5,0.32,0.01,0.1,0.01,38.07,0
12.5,59.5,0,0.01,0.03,0,12.25,0
13.5,59.5,0,0.01,0.05,0.01,37.22,0
14.5,59.5,0,0.01,0.04,0,20.45,0
15.5,59.5,0,0.02,0.09,0.01,38.17,0
16.5,59.5,0.62,0.03,0.13,0.02,57.42,0
17.5,59.5,0.52,0.03,0.15,0.05,181.49,0
18.5,59.5,0.42,0.01,0.04,0.04,222.18,1
23.5,59.5,0.12,0.01,0.06,0,19.41,0
24.5,59.5,0.25,0.02,0.06,0.02,255.13,0
25.5,59.5,0.41,0.03,0.08,0,18.26,0
26.5,59.5,0.25,0.01,0.05,0,20.36,0
27.5,59.5,0.29,0.02,0.03,0.01,37.65,0
28.5,59.5,0.35,0.04,0.02,0,42.71,0
29.5,59.5,0.35,0.04,0.05,0.01,229.31,0
30.5,59.5,0.32,0.03,0.06,0.1,423.36,0
31.5,59.5,0.45,0.03,0.04,0,14,0
32.5,59.5,0.48,0.06,0.05,0,17.77,0
33.5,59.5,0.48,0.05,0.05,0,13.53,0
34.5,59.5,0.48,0.06,0.04,0,5.6,0
35.5,59.5,0.48,0.05,0.11,0,3.84,0
36.5,59.5,0.48,0.07,0.1,0,4.35,0
37.5,59.5,0.4,0.13,0.04,0.01,55.08,0
38.5,59.5,0.37,0.11,0.06,0,8.35,0
39.5,59.5,0.36,0.07,0.08,0.01,56.05,0
40.5,59.5,0.42,0.11,0.06,0,12.51,0
41.5,59.5,0.47,0.12,0.05,0,3.88,0
42.5,59.5,0.47,0.11,0.04,0,3.61,0
43.5,59.5,0.48,0.06,0.02,0,2.68,0
44.5,59.5,0.49,0.01,0.01,0,3.33,0
45.5,59.5,0.48,0.02,0.03,0,3.99,0
46.5,59.5,0.48,0.01,0.03,0,4.14,0
47.5,59.5,0.49,0.01,0.01,0,3.45,0
48.5,59.5,0.48,0,0.01,0,4.46,0
49.5,59.5,0.48,0.01,0.02,0,4.14,0
50.5,59.5,0.48,0.01,0.01,0,2.37,0
51.5,59.5,0.5,0.01,0,0,3.57,0
52.5,59.5,0.48,0.01,0.01,0,5.39,0
53.5,59.5,0.52,0,0,0,4.16,0
54.5,59.5,0.5,0.02,0.02,0,9.76,0
55.5,59.5,0.49,0.01,0,0,4.71,0
56.5,59.5,0.46,0.02,0.01,0.01,38.5,0
57.5,59.5,0.5,0.02,0,0,7.6,0
58.5,59.5,0.55,0,0,0,9.84,0
59.5,59.5,0.56,0,0,0,7.5,0
60.5,59.5,0.5,0,0,0.01,32.93,0
61.5,59.5,0.52,0.01,0.02,0,2.57,0
62.5,59.5,0.49,0.01,0.02,0,0.86,0
63.5,59.5,0.5,0.01,0.03,0,0.57,0
64.5,59.5,0.5,0.01,0.05,0,0.71,0
65.5,59.5,0.49,0.01,0.04,0,0.74,0
66.5,59.5,0.48,0.01,0.05,0,0.75,0
67.5,59.5,0.5,0,0.01,0,0.78,0
68.5,59.5,0.52,0,0,0,0.62,0
69.5,59.5,0.55,0,0,0,0.45,0
70.5,59.5,0.56,0,0,0,0.46,0
71.5,59.5,0.61,0,0,0,0.66,0
72.5,59.5,0.59,0,0,0,0.91,0
73.5,59.5,0.65,0,0,0,0.89,0
74.5,59.5,0.59,0,0,0,0.89,0
75.5,59.5,0.66,0,0,0,0.82,0
76.5,59.5,0.68,0,0,0,0.45,0
77.5,59.5,0.67,0,0.01,0,0.36,0
78.5,59.5,0.53,0.01,0.01,0,0.36,0
79.5,59.5,0.49,0.01,0.02,0,0.36,0
80.5,59.5,0.48,0.01,0.04,0,0.37,0
81.5,59.5,0.54,0.01,0.01,0,0.38,0
82.5,59.5,0.58,0,0.01,0,0.42,0
83.5,59.5,0.64,0,0,0,0.61,0
84.5,59.5,0.57,0,0,0,0.66,0
85.5,59.5,0.57,0,0,0,0.65,0
86.5,59.5,0.69,0,0,0,0.66,0
87.5,59.5,0.59,0,0,0,0.56,0
88.5,59.5,0.52,0,0.01,0,0.44,0
89.5,59.5,0.63,0,0,0,0.38,0
90.5,59.5,0.73,0,0,0,0.38,0
91.5,59.5,0.78,0,0,0,0.38,0
92.5,59.5,0.9,0,0,0,0.39,0
93.5,59.5,0.71,0,0,0,0.39,0
94.5,59.5,0.81,0,0,0,0.61,0
95.5,59.5,0.57,0,0,0,0.8,0
96.5,59.5,0.63,0,0,0,0.59,0
97.5,59.5,0.72,0,0,0,0.75,0
98.5,59.5,0.76,0,0,0,0.85,0
99.5,59.5,0.84,0,0,0,1.08,0
100.5,59.5,0.77,0,0,0,0.92,0
101.5,59.5,0.79,0,0,0,0.8,0
102.5,59.5,0.55,0,0,0,0.45,0
103.5,59.5,0.6,0,0,0,0.11,0
104.5,59.5,0.85,0,0,0,0.05,0
105.5,59.5,0.71,0,0,0,0.06,0
106.5,59.5,0.77,0,0,0,0.06,0
107.5,59.5,0.57,0,0,0,0.06,0
108.5,59.5,0.66,0,0,0,0.06,0
109.5,59.5,0.55,0,0.01,0,0.3,0
110.5,59.5,0.68,0,0,0,0.49,0
111.5,59.5,0.88,0,0,0,0.48,0
112.5,59.5,0.68,0,0,0,0.48,0
113.5,59.5,0.64,0,0,0,0.45,0
114.5,59.5,0.64,0,0,0,0.18,0
115.5,59.5,0.84,0,0,0,0.17,0
116.5,59.5,0.72,0,0,0,0.17,0
117.5,59.5,0.72,0,0,0,0.16,0
118.5,59.5,0.6,0,0,0,0.16,0
119.5,59.5,0.57,0,0,0,0.15,0
120.5,59.5,0.73,0,0,0,0.15,0
121.5,59.5,0.73,0,0,0,0.15,0
122.5,59.5,0.8,0,0,0,0.15,0
123.5,59.5,0.72,0,0,0,0.22,0
124.5,59.5,0.95,0,0,0,0.28,0
125.5,59.5,0.94,0,0,0,0.3,0
126.5,59.5,0.85,0,0,0,0.3,0
127.5,59.5,0.68,0,0,0,0.3,0
128.5,59.5,0.55,0,0,0,0.3,0
129.5,59.5,0.51,0,0.01,0,0.33,0
130.5,59.5,0.5,0.01,0.04,0,0.34,0
131.5,59.5,0.5,0.01,0.04,0,0.27,0
132.5,59.5,0.5,0.01,0.01,0,0.16,0
133.5,59.5,0.64,0.01,0.01,0,0.13,0
134.5,59.5,0.84,0,0,0,0.14,0
135.5,59.5,0.77,0,0,0,0.12,0
136.5,59.5,1,0,0,0,0.11,0
137.5,59.5,0.99,0,0,0,0.11,0
138.5,59.5,1,0,0,0,0.1,0
139.5,59.5,1,0,0,0,0.1,0
140.5,59.5,0.88,0,0,0,0.1,0
141.5,59.5,0.57,0,0.01,0,0.1,0
142.5,59.5,0.6,0,0,0,0.1,0
143.5,59.5,0.55,0,0,0,0.1,0
144.5,59.5,0.36,0,0,0,0.1,0
145.5,59.5,0.45,0,0,0,0.1,0
146.5,59.5,0.44,0,0,0,0.11,0
147.5,59.5,0.49,0,0,0,0.19,0
148.5,59.5,0.36,0,0,0,0.19,0
149.5,59.5,0.17,0,0,0,0.19,0
150.5,59.5,0.21,0,0,0,41.26,0
151.5,59.5,0.44,0,0,0,2.36,0
152.5,59.5,0.92,0,0,0,0.19,0
153.5,59.5,0.82,0,0,0,0.19,0
154.5,59.5,0.26,0,0,0,0.19,0
155.5,59.5,0.03,0,0,0,0.19,0
159.5,59.5,0.02,0,0,0,0.15,0
160.5,59.5,0.26,0,0,0,0.15,0
161.5,59.5,0.84,0,0,0,0.15,0
162.5,59.5,0.83,0,0,0,0.17,0
163.5,59.5,0.17,0,0,0,0.17,0
164.5,59.5,0.1,0,0,0,0.15,0
165.5,59.5,0.02,0,0,0,0.12,0
166.5,59.5,0.03,0,0,0,0.12,0
170.5,59.5,0.01,0,0,0,0.12,0
-65.5,60.5,0,0,0,0,0,0
-162.5,58.5,0,0,0,0,0.16,1
-151.5,58.5,0,0,0,0,0.16,1
-138.5,58.5,0,0,0,0,0.12,1
-92.5,58.5,0.03,0,0,0,0,1
-164.5,59.5,0.03,0,0,0,0.16,1
-149.5,59.5,0.07,0,0,0,0.35,1
-148.5,59.5,0.02,0,0,0,0.49,1
-147.5,59.5,0.04,0,0,0,0.59,1
-144.5,59.5,0,0,0,0,0.13,1
-143.5,59.5,0,0,0,0,0.13,1
-80.5,59.5,0.01,0,0,0,0,1
-79.5,59.5,0,0,0,0,0,1
156.5,60.5,0,0,0,0,0.19,1
-92.5,61.5,0,0,0,0,0,1
-70.5,61.5,0.05,0,0,0,0,0
-69.5,61.5,0.01,0,0,0,2.42,0
-66.5,61.5,0.07,0,0,0,0,0
-164.5,63.5,0.12,0,0,0,0.15,0
-163.5,63.5,0.11,0,0,0,0.15,0
-162.5,63.5,0.32,0,0,0,0.12,0
